Source sentence,Answer sentence
"ilb ini dinilai dapat menguntungkan para pelaku pasar dari dalam maupun luar-negeri untuk menyimpan timah indonesia , setelah melakukan transaksi .",indonesia adalah entitas lokasi .
"sebelumnya , ketua-umum hanura wiranto mengaku belum melakukan pembahasan kabinet dengan joko widodo - jusuf kalla .",wiranto adalah entitas tokoh .
"sebelumnya , ketua-umum hanura wiranto mengaku belum melakukan pembahasan kabinet dengan joko widodo - jusuf kalla .",joko widodo adalah entitas tokoh .
"sebelumnya , ketua-umum hanura wiranto mengaku belum melakukan pembahasan kabinet dengan joko widodo - jusuf kalla .",jusuf kalla adalah entitas tokoh .
"tol bumi serpong damai ( bsd ) , tangerang , yang mengarah ke serpong kini sudah bisa dilalui dengan lancar oleh kendaraan . sebagian lajur yang sempat ditutup akibat tergenang air , sudah dibuka seluruhnya .",tol bumi serpong damai adalah entitas lokasi .
"tol bumi serpong damai ( bsd ) , tangerang , yang mengarah ke serpong kini sudah bisa dilalui dengan lancar oleh kendaraan . sebagian lajur yang sempat ditutup akibat tergenang air , sudah dibuka seluruhnya .",bsd adalah entitas lokasi .
"tol bumi serpong damai ( bsd ) , tangerang , yang mengarah ke serpong kini sudah bisa dilalui dengan lancar oleh kendaraan . sebagian lajur yang sempat ditutup akibat tergenang air , sudah dibuka seluruhnya .",tangerang adalah entitas lokasi .
"tol bumi serpong damai ( bsd ) , tangerang , yang mengarah ke serpong kini sudah bisa dilalui dengan lancar oleh kendaraan . sebagian lajur yang sempat ditutup akibat tergenang air , sudah dibuka seluruhnya .",serpong adalah entitas lokasi .
"ananda badudu ( gitar , vokal , trompet ) dan rara sekar ( vokal , xylophone , piano ) yang tergabung dalam kelompok banda neira merilis album baru berjudul yang patah tumbuh , yang hilang berganti .",ananda badudu adalah entitas tokoh .
"ananda badudu ( gitar , vokal , trompet ) dan rara sekar ( vokal , xylophone , piano ) yang tergabung dalam kelompok banda neira merilis album baru berjudul yang patah tumbuh , yang hilang berganti .",rara sekar adalah entitas tokoh .
"ananda badudu ( gitar , vokal , trompet ) dan rara sekar ( vokal , xylophone , piano ) yang tergabung dalam kelompok banda neira merilis album baru berjudul yang patah tumbuh , yang hilang berganti .",banda neira adalah entitas produk .
"ananda badudu ( gitar , vokal , trompet ) dan rara sekar ( vokal , xylophone , piano ) yang tergabung dalam kelompok banda neira merilis album baru berjudul yang patah tumbuh , yang hilang berganti .",yang patah tumbuh , yang hilang berganti adalah entitas produk .
"" saya akan minta jaksa lila nasution dan kawan - kawan segera menyusun dakwaan agar bisa dilimpahkan dan disidangkan di pengadilan, " jelas bambang .",lila nasution adalah entitas tokoh .
"" saya akan minta jaksa lila nasution dan kawan - kawan segera menyusun dakwaan agar bisa dilimpahkan dan disidangkan di pengadilan, " jelas bambang .",bambang adalah entitas tokoh .
"saya rasa perusahaan jasa bawah-laut berada di balik kehilangan ini , katanya dikutip nltimes .",nltimes adalah entitas produk .
"dominasi masakan indonesia dalam polling internasional ini , jelas membuat kita bangga sebagai orang indonesia .",indonesia adalah entitas lokasi .
"dominasi masakan indonesia dalam polling internasional ini , jelas membuat kita bangga sebagai orang indonesia .",indonesia adalah entitas lokasi .
"juga ibnlive , yang juga menulis di tajuknya : htc one a9 , kembaran iphone 6 yang menjalankan android marshmallow .",ibnlive adalah entitas produk .
"juga ibnlive , yang juga menulis di tajuknya : htc one a9 , kembaran iphone 6 yang menjalankan android marshmallow .",htc one a9 adalah entitas produk .
"juga ibnlive , yang juga menulis di tajuknya : htc one a9 , kembaran iphone 6 yang menjalankan android marshmallow .",iphone 6 adalah entitas produk .
"juga ibnlive , yang juga menulis di tajuknya : htc one a9 , kembaran iphone 6 yang menjalankan android marshmallow .",android marshmallow adalah entitas produk .
"catatan terdahulu menunjukkan bayern lebih sering lolos ke babak berikut kendati kalah 0-1 pada pertemuan pertama .",bayern adalah entitas produk .
"" oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada sudirman said , rini ( soemarno ) , sofyan djalil , kok bisa-bisanya tangani ekonomi ? sekolah di-mana nih ? nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , " tutur effendi .",sudirman said adalah entitas tokoh .
"" oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada sudirman said , rini ( soemarno ) , sofyan djalil , kok bisa-bisanya tangani ekonomi ? sekolah di-mana nih ? nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , " tutur effendi .",rini adalah entitas tokoh .
"" oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada sudirman said , rini ( soemarno ) , sofyan djalil , kok bisa-bisanya tangani ekonomi ? sekolah di-mana nih ? nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , " tutur effendi .",soemarno adalah entitas tokoh .
"" oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada sudirman said , rini ( soemarno ) , sofyan djalil , kok bisa-bisanya tangani ekonomi ? sekolah di-mana nih ? nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , " tutur effendi .",sofyan djalil adalah entitas tokoh .
"" oh , ternyata ada gumpalan-gumpalan kelompok yang lingkupi dia , ada sudirman said , rini ( soemarno ) , sofyan djalil , kok bisa-bisanya tangani ekonomi ? sekolah di-mana nih ? nah yang begini-begini akhirnya mengganggu pemerintahan itu , berdampak pada kebijakan turunannya , " tutur effendi .",effendi adalah entitas tokoh .
"dia juga yakin mundurnya harry tanoe juga tidak berpengaruh pada keuangan partai .",harry tanoe adalah entitas tokoh .
"eksekusi mati terakhir terkait kolaborator israel dilakukan pada juni 2011 . saat itu dua orang warga palestina dieksekusi karena dianggap menjadi kaki tangan israel .",israel adalah entitas lokasi .
"eksekusi mati terakhir terkait kolaborator israel dilakukan pada juni 2011 . saat itu dua orang warga palestina dieksekusi karena dianggap menjadi kaki tangan israel .",palestina adalah entitas lokasi .
"eksekusi mati terakhir terkait kolaborator israel dilakukan pada juni 2011 . saat itu dua orang warga palestina dieksekusi karena dianggap menjadi kaki tangan israel .",israel adalah entitas lokasi .
"" kontrol rusia terhadap wilayah ini jelas dan kami harus memanggil untuk mempertanggungjawabkan siapa yang tidak ingin menyelesaikan konflik ini , " kata voronin menambahkan .",rusia adalah entitas lokasi .
"" kontrol rusia terhadap wilayah ini jelas dan kami harus memanggil untuk mempertanggungjawabkan siapa yang tidak ingin menyelesaikan konflik ini , " kata voronin menambahkan .",voronin adalah entitas tokoh .
"prestasi itu , menurut program director bakti olahraga djarum foundation yoppy rosimin , membuat 2016 menjadi tahun emas pb djarum .",djarum foundation adalah entitas produk .
"prestasi itu , menurut program director bakti olahraga djarum foundation yoppy rosimin , membuat 2016 menjadi tahun emas pb djarum .",yoppy rosimin adalah entitas tokoh .
"prestasi itu , menurut program director bakti olahraga djarum foundation yoppy rosimin , membuat 2016 menjadi tahun emas pb djarum .",pb djarum adalah entitas produk .
"seperti tahun-tahun sebelumnya yang berjalan dengan meriah , lawfest tahun ini direncanakan lebih meriah dari tahun tahun sebelumnya",lawfest adalah entitas event .
"a . perlunasan pembayaran pembelian tanah dan bangunan di luar peta area terdampak pada tiga desa ( desa besuki , desa kedungcangkring , dan desa pejarakan )",desa besuki adalah entitas lokasi .
"a . perlunasan pembayaran pembelian tanah dan bangunan di luar peta area terdampak pada tiga desa ( desa besuki , desa kedungcangkring , dan desa pejarakan )",desa kedungcangkring adalah entitas lokasi .
"a . perlunasan pembayaran pembelian tanah dan bangunan di luar peta area terdampak pada tiga desa ( desa besuki , desa kedungcangkring , dan desa pejarakan )",desa pejarakan adalah entitas lokasi .
"gambar ini ternyata merepresentasikan hainan airlines ketika lepas landas dan mengudara , melewati berbagai kontur bumi dengan gagahnya .",hainan airlines adalah entitas produk .
"menurut charles caldas , ceo merlin , kesepakatan antara pihaknya dengan myspace telah berakhir lebih dari setahun lalu .",charles caldas adalah entitas tokoh .
"menurut charles caldas , ceo merlin , kesepakatan antara pihaknya dengan myspace telah berakhir lebih dari setahun lalu .",merlin adalah entitas produk .
"menurut charles caldas , ceo merlin , kesepakatan antara pihaknya dengan myspace telah berakhir lebih dari setahun lalu .",myspace adalah entitas produk .
"gkppd desa tuhtuhan kecamatan simpang kanan e .",desa tuhtuhan kecamatan simpang kanan adalah entitas lokasi .
"mereka juga punya kualitas untuk menjadi juara -- setidaknya hanya pada musim ini bila melihat dua tahun lalu mereka masih bermain di divisi championship ( setingkat di bawah epl ) .",championship adalah entitas event .
"mereka juga punya kualitas untuk menjadi juara -- setidaknya hanya pada musim ini bila melihat dua tahun lalu mereka masih bermain di divisi championship ( setingkat di bawah epl ) .",epl adalah entitas event .
"badan keselamatan penerbangan belanda pada selasa ( 13 / 10 ) menerbitkan laporan final mengenai kemungkinan penyebab jatuhnya pesawat malaysia airlines mh17 yang mengangkut 298 awak dan penumpang lebih dari setahun silam .",malaysia airlines mh17 adalah entitas produk .
"olly dondokambey mengatakan , konsep negara berkeadilan harus diwujudkan dalam praktik pembagian kue pembangunan . pembagian kue yang timpang memunculkan kesenjangan .",olly dondokambey adalah entitas tokoh .
"tabuhan gong sebanyak sebelas kali oleh gubernur provinsi jawa barat , ahmad heryawan , membuka pasar seni itb 2014 .",provinsi jawa barat adalah entitas lokasi .
"tabuhan gong sebanyak sebelas kali oleh gubernur provinsi jawa barat , ahmad heryawan , membuka pasar seni itb 2014 .",ahmad heryawan adalah entitas tokoh .
"tabuhan gong sebanyak sebelas kali oleh gubernur provinsi jawa barat , ahmad heryawan , membuka pasar seni itb 2014 .",pasar seni itb 2014 adalah entitas event .
"dalam beberapa hari terakhir , sejumlah pengurus pdi perjuangan menyatakan megawati soekarnoputri membuka peluang adanya capres muda yang diusung partainya .",megawati soekarnoputri adalah entitas tokoh .
"arief pernah mengatakan kepada nurokhman jika abu aisah meminta segera melaksanakan amaliah untuk mendirikan daulah di indonesia .",arief adalah entitas tokoh .
"arief pernah mengatakan kepada nurokhman jika abu aisah meminta segera melaksanakan amaliah untuk mendirikan daulah di indonesia .",nurokhman adalah entitas tokoh .
"arief pernah mengatakan kepada nurokhman jika abu aisah meminta segera melaksanakan amaliah untuk mendirikan daulah di indonesia .",abu aisah adalah entitas tokoh .
"arief pernah mengatakan kepada nurokhman jika abu aisah meminta segera melaksanakan amaliah untuk mendirikan daulah di indonesia .",indonesia adalah entitas lokasi .
"masing-masing roti ini dibungkus rapih dalam plastik bening berlogo bake a - boo .",roti adalah entitas makanan .
"masing-masing roti ini dibungkus rapih dalam plastik bening berlogo bake a - boo .",bake a adalah entitas produk .
"masing-masing roti ini dibungkus rapih dalam plastik bening berlogo bake a - boo .",boo adalah entitas produk .
"bisa dikatakan dewi fortuna menaungi city saat menghadapi david silva membawa the citizens unggul pada menit ke-29 .",city adalah entitas produk .
"bisa dikatakan dewi fortuna menaungi city saat menghadapi david silva membawa the citizens unggul pada menit ke-29 .",david silva adalah entitas produk .
"bisa dikatakan dewi fortuna menaungi city saat menghadapi david silva membawa the citizens unggul pada menit ke-29 .",the citizens adalah entitas produk .
"christian eriksen tampil menonjol pada januari , terutama saat tottenham hotspur mengalahkan manchester united 2-0 di wembley pada pekan ke-25 liga inggris .",christian eriksen adalah entitas tokoh .
"christian eriksen tampil menonjol pada januari , terutama saat tottenham hotspur mengalahkan manchester united 2-0 di wembley pada pekan ke-25 liga inggris .",tottenham hotspur adalah entitas produk .
"christian eriksen tampil menonjol pada januari , terutama saat tottenham hotspur mengalahkan manchester united 2-0 di wembley pada pekan ke-25 liga inggris .",manchester united adalah entitas produk .
"christian eriksen tampil menonjol pada januari , terutama saat tottenham hotspur mengalahkan manchester united 2-0 di wembley pada pekan ke-25 liga inggris .",liga inggris adalah entitas event .
"jakarta culinary festival ( jcf ) 2017 kembali diadakan pada 16-19 november mendatang di senayan city mall .",jakarta adalah entitas lokasi .
"jakarta culinary festival ( jcf ) 2017 kembali diadakan pada 16-19 november mendatang di senayan city mall .",senayan city adalah entitas lokasi .
"lewis hamilton dipastikan menjadi juara dunia formula 1 tahun ini .",lewis hamilton adalah entitas tokoh .
"lewis hamilton dipastikan menjadi juara dunia formula 1 tahun ini .",formula 1 adalah entitas event .
"as itu karyawan di direktorat pranata perdata .",as adalah entitas tokoh .
"as itu karyawan di direktorat pranata perdata .",direktorat pranata perdata adalah entitas lokasi .
"saat itu , lanjut bambang , para investor malas menambah modal , sehingga akhirnya menyuntikkan pinjaman ke perusahaannya agar bisa beroperasi atau back to back loan , ini ditrip bukan sebagai modal , tapi sebagai pinjaman .",bambang adalah entitas lokasi .
"russia today tv melaporkan bahwa pemerintah rusia bermaksud untuk mengajukan gugatan hukum atas pencemaran nama baik terhadap media internasional jika terbukti adanya kesalahan jurnalistik .",russia today tv adalah entitas produk .
"russia today tv melaporkan bahwa pemerintah rusia bermaksud untuk mengajukan gugatan hukum atas pencemaran nama baik terhadap media internasional jika terbukti adanya kesalahan jurnalistik .",rusia adalah entitas lokasi .
"padahal , negara neoliberal seperti korea selatan saja membatasi pasar-modern cuma boleh mengambil 2 , 5 persen dari pangsa-pasar nasional .",korea selatan adalah entitas lokasi .
